beatmap_id	score_count
2874408	4148
658561	4148
4445719	4147
1608414	4143
1517511	4142
1100091	4142
2485259	4141
1889232	4140
365637	4139
932432	4139
1519137	4136
1731253	4136
2413216	4136
3468687	4131
1529756	4131
960875	4128
1758255	4127
1935389	4127
2173072	4126
264090	4125
1056140	4124
1464221	4123
539394	4123
1572367	4121
728186	4118
4137259	4117
4884623	4116
797329	4109
3956011	4108
1574296	4107
758578	4107
759056	4105
1007169	4104
1717648	4104
1836302	4102
3333745	4099
687303	4096
494818	4095
1039164	4095
2719893	4090
1758874	4090
637625	4090
580937	4089
1594713	4089
1864175	4086
1120184	4086
1127341	4085
728871	4082
1573762	4079
918415	4078
4900540	4078
3385965	4075
2581610	4074
48416	4073
2294521	4072
2601893	4071
840686	4069
658387	4067
2464761	4067
179758	4065
1628302	4065
1398002	4065
2915644	4064
256839	4063
1696087	4061
1438917	4060
3675267	4059
1541853	4057
4902117	4057
8707	4057
1438557	4056
1759171	4055
3954641	4054
169450	4054
829238	4054
1936122	4049
2103566	4049
25580	4048
747082	4048
3563444	4047
765873	4046
4567617	4045
129875	4044
743034	4043
1242790	4043
1009456	4042
1518125	4042
146957	4041
157861	4040
4880186	4039
2245770	4036
716020	4035
2635971	4034
3121104	4031
987133	4030
1231072	4030
541990	4030
4708147	4030
1649990	4027
973744	4025
1043348	4024
1530057	4020
1033739	4018
1331610	4016
373781	4011
1320129	4011
2449788	4010
63893	4008
1611276	4006
823257	4005
1793142	4004
1960286	4002
4746232	4000
909494	3998
201522	3998
1054400	3998
969668	3998
1926301	3996
1415441	3996
190045	3994
2818112	3993
1031604	3993
537235	3991
1169701	3990
1071754	3989
1815796	3989
1342357	3988
186721	3987
767280	3985
1426038	3985
2034057	3985
318950	3984
995837	3982
720590	3981
2121051	3981
1637380	3981
2061232	3980
688907	3979
860022	3979
1528842	3976
2843416	3975
3851850	3973
1512368	3973
2590119	3972
956030	3972
1640330	3971
1491793	3971
83674	3969
1972186	3968
31819	3967
703905	3967
4862041	3966
4552003	3966
762864	3965
139634	3964
2574593	3961
635865	3960
1934828	3960
1186518	3959
24722	3958
19467	3958
2657558	3954
1040044	3953
861415	3953
2025939	3952
2933892	3952
722844	3952
2116802	3951
4958657	3950
3055880	3946
1372142	3943
1054525	3942
667021	3939
1158434	3939
839711	3937
978382	3933
4643936	3933
1252651	3932
1319547	3932
1502678	3931
4914436	3930
1608726	3928
2041573	3928
2266773	3926
4893163	3925
261705	3921
1980432	3919
1899511	3919
1730178	3918
1746840	3918
1922277	3917
1272266	3916
1597247	3915
1573997	3914
2674418	3914
990527	3914
1039163	3914
588523	3912
1480224	3911
1618799	3910
2328043	3908
2164095	3908
817269	3908
523376	3907
2953859	3907
1382895	3907
1517653	3904
3055877	3904
1166087	3899
736217	3895
1875396	3895
1492007	3895
1562551	3894
1690359	3892
1164988	3892
807074	3892
1768802	3890
1353828	3890
932904	3885
716398	3885
1277926	3885
1917157	3885
1018019	3885
4859801	3883
1989448	3882
954703	3881
1762937	3881
1454407	3880
820004	3879
1468473	3878
4507842	3877
1936713	3877
89329	3876
760779	3875
1508535	3873
136553	3872
2388562	3872
763294	3872
900631	3871
1302567	3870
776594	3869
796161	3867
1127798	3866
4902123	3865
1095534	3860
4458046	3859
215238	3859
633373	3858
2118442	3857
1065898	3857
1924570	3856
380029	3853
1653519	3853
520475	3849
2071921	3847
2526689	3846
232673	3846
929905	3846
1536491	3844
975517	3841
1812660	3840
1020502	3839
1515487	3838
1073279	3837
958819	3837
733943	3835
1816320	3835
1906336	3834
366140	3833
2670866	3832
3927817	3829
705091	3825
4857996	3824
860486	3823
263368	3823
665129	3822
203993	3821
818022	3819
557815	3817
1229702	3817
2082008	3813
207846	3811
1768904	3810
4745681	3809
665787	3809
2451194	3807
2468865	3807
1053415	3806
1519160	3806
1846447	3806
2044364	3805
1102145	3805
1529759	3804
2584022	3803
3832960	3802
577517	3802
4893638	3802
2811014	3801
42244	3800
2328396	3799
2223303	3799
2451721	3798
4713808	3797
1524133	3796
656385	3795
1752313	3795
521458	3795
714506	3792
1269264	3789
462700	3788
3265614	3786
1231420	3785
2628162	3782
1594727	3781
1700432	3780
2569731	3778
999064	3777
1256136	3776
96763	3773
1481140	3773
1228616	3771
3205642	3769
2078195	3769
926644	3769
2791233	3768
996109	3766
4792613	3765
763946	3764
662064	3763
2004269	3763
1892353	3762
2916949	3762
1521481	3762
1543159	3761
1898522	3759
2982835	3757
473210	3756
4863996	3756
2609730	3753
793846	3752
1938365	3750
276451	3750
1740944	3749
1492654	3748
154165	3747
760466	3745
2530752	3743
2236260	3742
2854062	3742
1264831	3742
106033	3741
434870	3741
2037594	3740
132013	3737
1973805	3737
3355394	3734
1104572	3734
2161929	3733
2061247	3732
2449759	3732
18801	3731
820481	3731
1075653	3730
60737	3730
2168425	3729
2635238	3728
693288	3727
4337667	3726
2731544	3725
786979	3725
779950	3725
3647082	3725
2782887	3724
2245529	3723
948153	3723
1909552	3721
1346404	3721
138008	3721
1330055	3718
2022061	3718
2123199	3716
2428357	3716
848234	3715
1594554	3709
1294950	3708
1655999	3708
839947	3707
1351956	3706
2599084	3706
1554693	3706
3718752	3701
1137879	3701
1201506	3700
848235	3695
1783968	3694
2004342	3692
403039	3691
1872563	3691
4947083	3690
768986	3688
1253622	3687
858798	3687
722596	3684
915154	3684
1640115	3681
2331417	3678
2585183	3678
2512368	3677
2719437	3675
1008851	3674
2075268	3674
2739798	3673
1786703	3673
581623	3672
1220839	3670
611931	3664
863038	3664
1158424	3664
1819587	3663
1530642	3662
2232950	3661
1690358	3660
2083439	3659
661705	3657
2188430	3651
1949536	3651
688886	3650
1315116	3650
126229	3650
1244293	3649
402496	3647
1414928	3646
2593243	3645
711923	3645
1608897	3645
796721	3645
82734	3644
1972662	3644
1871128	3643
1574314	3643
1594731	3643
838063	3642
603797	3641
651155	3641
1828903	3640
1796420	3640
1328177	3639
1076701	3638
1318244	3636
241578	3636
1074466	3636
2450295	3634
1018247	3634
2664322	3633
821548	3631
1526226	3631
1298998	3628
1078177	3626
755932	3625
4277533	3625
131286	3625
4933299	3624
954254	3623
512000	3620
2803332	3619
809914	3619
1073964	3618
1071233	3616
147365	3616
1963403	3613
655300	3610
1736333	3607
5047712	3607
4577577	3605
1955242	3602
2468861	3601
1639738	3600
2223745	3599
435350	3598
1009530	3597
728870	3597
2477069	3596
1263789	3596
431957	3596
39825	3596
1480798	3595
24695	3595
1149619	3593
1521299	3592
540798	3591
1733305	3591
1180149	3591
1725346	3590
3579281	3590
2245773	3589
959233	3589
1849433	3585
4020786	3585
1348658	3585
1032374	3585
517308	3584
154727	3584
1002613	3583
2077121	3583
1946507	3581
1307291	3580
1656000	3579
2082447	3578
2117268	3578
150621	3575
574187	3574
2004420	3573
4776778	3570
3048435	3570
766560	3570
295985	3570
1180881	3569
3671976	3566
908059	3566
1949083	3565
680920	3563
471257	3562
1162426	3561
1009097	3561
1155085	3560
744222	3559
215906	3558
690608	3558
244224	3556
2523311	3555
544993	3555
2082018	3555
3457998	3554
869240	3553
2054334	3553
638551	3552
642687	3552
465548	3550
4552004	3549
906953	3549
1624249	3548
3121079	3547
1630565	3546
4318971	3546
1023492	3546
766938	3544
558277	3544
178353	3544
526757	3542
1556636	3541
815219	3540
1500990	3539
39549	3539
2282063	3539
4958758	3537
1085554	3537
803199	3534
2176046	3533
1817464	3531
974662	3530
367175	3529
178966	3529
1974323	3529
2060211	3528
434913	3528
2231839	3524
2784409	3523
885153	3522
4777689	3520
311082	3519
804960	3518
1829925	3517
877899	3517
1672204	3516
2124108	3515
4931910	3513
871844	3513
1572198	3512
16266	3511
968739	3511
2462439	3510
2075704	3509
443272	3508
1060683	3508
1955867	3505
1742483	3504
3917025	3501
672100	3501
2367232	3501
1901200	3500
1508874	3498
2278930	3497
3410893	3497
2682465	3497
3879769	3496
2381026	3496
2014468	3495
682311	3494
1558497	3493
2084319	3492
2692144	3490
2097992	3488
2790439	3488
3262862	3485
937647	3484
3641172	3484
902259	3483
119238	3481
1658312	3479
2583616	3479
3736423	3475
1256295	3474
894189	3473
397299	3473
1344602	3473
4549701	3469
861971	3469
823197	3469
1126510	3468
2395929	3468
103281	3468
2352543	3464
633519	3464
772293	3461
1253252	3461
1184359	3461
2156120	3460
856743	3460
1723257	3457
994523	3457
407544	3456
1968148	3456
407788	3456
1006822	3456
134621	3454
4133726	3454
4852493	3453
592113	3451
1911335	3450
2443190	3447
839627	3445
2090847	3445
1587910	3444
514515	3440
2786980	3438
464887	3438
1206499	3438
52862	3436
2192267	3434
3385969	3433
1978242	3433
779179	3433
2677191	3429
857602	3429
2522353	3428
1210089	3426
1131984	3426
4885549	3425
945279	3425
1221602	3424
2180883	3424
2414165	3421
1118311	3420
1695379	3419
1734403	3418
784971	3415
445437	3415
1603080	3415
1501711	3415
778929	3414
235470	3414
1520956	3412
3440631	3411
2633754	3410
770744	3410
169271	3410
2405223	3409
1896298	3409
838030	3409
179070	3409
1582902	3408
1010879	3407
3718236	3406
433440	3406
557963	3406
606613	3406
1040647	3405
2708983	3405
1626300	3404
1253664	3403
2133726	3403
659333	3402
1312156	3402
914220	3402
124664	3401
1142643	3399
1508978	3398
2345714	3398
1744286	3398
1838662	3398
58970	3397
667857	3396
763167	3395
959426	3390
1886839	3390
1170453	3390
875761	3389
1145134	3388
713703	3387
807983	3385
1719416	3385
891293	3384
211154	3384
1093107	3382
1083054	3382
1128531	3381
2546306	3380
3322526	3380
722224	3379
1100700	3378
1541907	3376
2547378	3376
2347579	3375
1947084	3374
1558876	3374
3762927	3374
3281757	3372
2100940	3372
862088	3371
2196278	3370
394141	3370
589965	3369
1945555	3369
1710847	3368
2092400	3368
1828342	3367
1468970	3364
1257855	3364
3014649	3363
1843575	3363
847387	3362
533622	3362
1180753	3358
2736518	3355
1049018	3353
671413	3351
3055878	3350
453080	3349
1020931	3348
1656874	3348
435273	3347
1988963	3347
4276420	3343
563946	3342
785904	3341
1562274	3341
1043382	3340
3616426	3339
1306493	3339
356030	3338
1582549	3338
34527	3338
1015113	3337
1450182	3333
979230	3333
2173528	3332
129407	3332
722514	3332
2259898	3331
118226	3331
595161	3330
2308666	3329
1294402	3327
4852514	3325
958176	3324
1039511	3324
1501684	3323
1355964	3322
415887	3321
4877371	3320
972457	3319
574050	3319
1822903	3318
1227359	3316
2430730	3316
1790044	3316
1514799	3315
1970115	3309
1649064	3309
98496	3309
1770215	3308
612871	3308
1087334	3307
574107	3307
2675575	3305
996357	3305
1583483	3305
1635980	3304
867391	3304
1829998	3303
1827324	3302
1331685	3302
1620228	3302
789815	3300
462736	3300
1403949	3299
1041710	3299
53554	3298
2837544	3298
50712	3297
1490015	3296
1979462	3295
2222443	3295
1850085	3294
2849253	3294
1036654	3294
3385971	3292
2020385	3292
1083053	3290
1454089	3289
966034	3289
1383988	3288
1639735	3286
1462180	3285
4876930	3284
870707	3283
910124	3282
1852572	3282
1163867	3281
1295253	3281
2822286	3280
853412	3280
367417	3277
1702971	3276
1983405	3275
1843594	3275
2488855	3275
2651508	3274
132043	3273
2846548	3272
921252	3272
1403276	3271
893736	3271
743688	3271
2920787	3270
882805	3269
1690124	3269
1899764	3268
665663	3267
1555717	3266
1899100	3264
927487	3264
2597330	3263
1741989	3262
3906726	3260
1007699	3259
2255709	3259
846261	3258
2923009	3258
1972480	3257
1155253	3257
2137969	3255
1827252	3254
1886838	3254
1520526	3254
2512373	3253
124993	3253
1259653	3252
2623831	3249
1885376	3248
453358	3248
820480	3247
143853	3246
95733	3245
4563732	3244
1382561	3244
714190	3242
2897724	3242
1461270	3242
2124919	3241
2317225	3241
1110483	3240
3440632	3239
452186	3238
614215	3238
637477	3237
1033430	3237
3122811	3236
756205	3236
1599961	3233
308009	3233
1286225	3232
912123	3232
2291305	3231
3798823	3231
912134	3230
2348869	3229
726191	3229
853166	3229
871446	3229
1974023	3227
1982146	3225
1498150	3224
1365637	3224
3030156	3224
1125642	3223
1716732	3222
99342	3222
4893706	3220
4861771	3219
811925	3218
2993246	3217
108021	3216
229493	3216
2517295	3216
737025	3216
1074246	3216
2637355	3215
60089	3214
1148303	3213
1383386	3212
551348	3212
1315468	3212
3291179	3211
1504551	3210
955737	3209
2635981	3209
221677	3207
2132924	3207
2685040	3205
980638	3205
2455484	3203
2152441	3203
3420529	3203
1295194	3202
1699366	3201
127762	3200
18170	3200
592367	3199
2193896	3199
1857321	3198
2514775	3198
2313561	3197
658994	3195
764841	3195
855536	3194
2222880	3194
602547	3194
1052871	3193
2820225	3192
4775989	3192
1271007	3191
986042	3190
2701095	3190
2205164	3189
4466556	3187
634351	3186
3586535	3185
1351501	3185
762631	3184
4426662	3183
3172759	3182
756448	3182
2486948	3182
1029307	3180
1702903	3180
1620271	3180
340104	3179
117182	3179
1403588	3178
65417	3177
1950964	3177
1514412	3177
1868547	3177
2067141	3176
269963	3176
1235344	3176
1285526	3175
933228	3175
169505	3174
1354319	3173
625323	3172
752980	3172
1474949	3171
80991	3170
1995114	3168
1008503	3166
2040486	3165
578163	3164
1392757	3164
1154100	3164
2766688	3163
1150868	3162
602259	3162
1679782	3162
891762	3162
235879	3160
1383387	3160
484661	3159
862338	3157
3652698	3157
4879897	3156
2205311	3154
4863124	3153
2102288	3153
2522352	3152
2245781	3152
2808923	3151
1544408	3150
1694787	3150
486619	3150
1099383	3149
1566387	3149
539090	3149
2149819	3147
2249059	3145
1813910	3145
333074	3144
738929	3143
1498091	3143
956103	3140
4706077	3139
1178184	3138
1077370	3138
1682475	3137
1053231	3136
3584338	3136
4872638	3134
2168419	3134
2750570	3133
1161448	3132
140821	3130
800237	3129
297668	3129
1329592	3128
4181770	3127
2868388	3127
1625592	3126
831443	3126
1938201	3126
1481149	3126
3136646	3125
796606	3125
2006067	3125
1894591	3122
1721685	3122
2889075	3121
3334163	3121
173567	3121
1033002	3117
983897	3117
69405	3116
2503194	3115
2335553	3115
1576304	3114
2394645	3113
1157868	3113
1201636	3113
1561819	3113
1529804	3111
988726	3111
669496	3110
2908653	3110
1599393	3110
2233275	3108
672564	3108
2822288	3106
1053233	3106
932936	3104
1056562	3104
146929	3104
2902017	3104
1380717	3103
2073335	3102
4140868	3102
1023086	3100
878963	3099
1731978	3096
382930	3096
292577	3094
737284	3094
4184839	3093
2419371	3092
1453452	3092
150360	3092
2779001	3091
229695	3091
161611	3091
677751	3089
1563445	3089
357602	3089
1956104	3088
2090845	3088
24428	3087
1905558	3087
2492022	3087
1675831	3087
1291658	3087
1678956	3085
1313029	3085
917176	3085
2161155	3085
2285713	3082
1978458	3082
830360	3081
1874119	3081
516322	3080
297663	3078
490679	3077
4847819	3077
1316758	3076
3632631	3076
866938	3076
2509145	3076
2281077	3076
34529	3074
1970401	3072
2167576	3072
837237	3070
457274	3070
2719462	3070
3569579	3069
889634	3068
1110281	3067
226605	3066
2629594	3066
1950290	3063
1139440	3060
824389	3060
385548	3058
28065	3058
2442178	3057
27737	3054
2083425	3054
1164369	3052
1417119	3052
2742956	3050
672594	3049
2921706	3049
3793495	3049
2522356	3049
486511	3048
2357806	3047
1102400	3047
1154908	3045
2504668	3045
722525	3043
833638	3043
374114	3042
1845874	3042
2636826	3041
3270303	3041
1177545	3041
1088292	3041
1736332	3040
2151203	3039
434438	3039
1883681	3039
966243	3038
2721306	3037
2017881	3037
1936782	3036
4347692	3035
1619561	3035
2580525	3035
1180148	3034
1925935	3032
416970	3031
925540	3031
3933767	3031
3568573	3030
949233	3030
663881	3028
1551873	3027
295915	3027
135804	3026
1655719	3026
135177	3025
1402367	3024
1594729	3023
523139	3023
1657952	3022
195165	3021
1810299	3019
782310	3019
1395942	3018
966920	3016
3791771	3016
155235	3015
2486391	3015
203906	3012
146985	3011
2107577	3010
1172150	3010
836339	3009
4529671	3009
1243784	3008
857586	3008
816453	3007
1034570	3007
2395958	3006
1848985	3005
4881965	3005
386140	3004
391522	3003
2559126	3002
3465034	3002
1257904	3001
2315562	3000
1692260	3000
628755	2999
1508083	2998
3641927	2996
4862035	2995
3986984	2994
124275	2994
2620912	2993
2324863	2993
813198	2990
1177269	2988
535808	2988
1269354	2988
3798372	2987
177162	2987
1986766	2986
1782215	2986
282166	2986
1701563	2986
2478227	2985
836907	2984
4675950	2984
1544629	2984
1854022	2984
978213	2982
1475722	2981
1668949	2981
549280	2980
1313635	2979
727715	2978
2989093	2978
794750	2977
2531164	2977
1089041	2977
1076385	2977
2588365	2976
2083422	2975
3853099	2975
2530754	2974
1104057	2974
867819	2973
1630100	2971
622287	2970
458638	2970
3793450	2969
2977094	2969
1398809	2969
863037	2968
495776	2964
1770197	2961
2852070	2960
404440	2959
1772923	2959
421532	2958
2991730	2958
1523011	2957
3438148	2957
2040756	2956
723891	2956
3069848	2956
2112902	2955
4902122	2954
2659368	2954
2628164	2953
2921554	2952
2233760	2952
1754868	2952
429989	2951
991229	2951
2802397	2949
664328	2949
2287402	2948
1077323	2948
1401283	2947
1080393	2947
1711983	2946
3591067	2945
641605	2943
106965	2942
1883272	2940
1746869	2940
4577919	2939
1011599	2938
1963417	2936
1619338	2935
2856086	2935
986375	2934
4116304	2934
711757	2933
1088291	2933
2480927	2932
4470172	2932
2755127	2931
2652057	2930
1072455	2929
1729177	2929
829336	2927
274276	2927
3591213	2927
2269122	2927
2654506	2924
1083202	2924
2950368	2923
138552	2921
1442771	2921
1849131	2920
1659553	2919
680875	2919
1432041	2919
1228840	2919
2103267	2918
3568572	2918
111439	2915
154988	2914
773195	2914
3726990	2914
1641323	2914
1707994	2914
168031	2912
1531044	2911
1262010	2911
2152484	2907
1563453	2905
729619	2904
1012155	2903
1038400	2903
231917	2902
98229	2901
1869936	2899
766475	2899
1898518	2899
1073789	2897
2255707	2897
1609620	2896
2477878	2896
1816330	2893
439135	2893
2162263	2892
2581632	2889
1919344	2888
975036	2887
1608849	2886
3429000	2884
1962374	2883
4699820	2882
4895825	2882
2436293	2880
1693956	2879
2083421	2879
2082009	2877
743818	2876
1054416	2875
1808605	2875
959272	2873
777073	2873
752615	2873
1080851	2872
1701715	2870
946711	2870
2258687	2869
1694583	2868
2549390	2867
1804239	2866
713689	2864
1633050	2863
1201369	2861
1571082	2860
737408	2859
202756	2859
761722	2858
96587	2858
805798	2857
1924025	2856
1275831	2856
1067859	2855
1672165	2854
869145	2854
3010178	2854
1741498	2853
3877128	2853
19990	2852
27638	2852
1182462	2851
2409645	2851
1086050	2850
2681192	2849
3279599	2847
1046951	2846
2223893	2845
684101	2845
1500991	2842
281631	2842
1003565	2842
1354636	2841
337500	2840
3125070	2840
1878931	2840
2452960	2840
3517113	2839
787957	2839
1736327	2839
587547	2838
978628	2837
1185311	2836
1727980	2835
110638	2835
3142389	2835
2309955	2834
3700073	2834
1054501	2834
2616989	2833
1480932	2832
1290650	2832
4306835	2831
2112910	2831
1255349	2830
1492006	2829
116006	2827
1300413	2827
3079907	2826
75359	2824
649034	2824
